,Tourism_asset_id,Tourism_asset,type,address,TripAdvisor_link,significance_clusters,significance_ranking,number_of_reviews,rating,Instagram_count,Tourism_asset_lat,Tourism_asset_lon,Tourism_asset_lat_BC_albers,Tourism_asset_lon_BC_albers,CSD,CSDUID,CDUID,CD,Total_population_CSD,Workforce_CSD,Employed_CSD,Unemployed_CSD,Occupations_art_culture_CSD,Occupations_natural_resources_CSD,Median_income_2005_CSD,Average_income_2005_CSD,Airport_id,Airport_name,Airport_lat,Airport_lon,Airport_CSD,Distance_meter_airport,Duration_min_airport,Duration_min_num_airport,Visitor_centre_id,vc_name,vc_lat,vc_lon,vc_CSD,Distance_meter_vc,Duration_min_vc,Duration_min_num_vc,City_id,City_name,City_lat,City_lon,City_CSD,City_Pop_2000,City_Pop_Rank,Distance_meter_city,Duration_min_city,Duration_min_num_city,Distance_meter_ambulance,Duration_min_ambulance,Duration_min_num_ambulance,First_responder_id_ambulance,First_responder_lat_ambulance,First_responder_lon_ambulance,First_responder_name_ambulance,First_responder_CSD_ambulance,Distance_meter_fire,Duration_min_fire,Duration_min_num_fire,First_responder_id_fire,First_responder_lat_fire,First_responder_lon_fire,First_responder_name_fire,First_responder_CSD_fire,Distance_meter_police,Duration_min_police,Duration_min_num_police,First_responder_id_police,First_responder_lat_police,First_responder_lon_police,First_responder_name_police,First_responder_CSD_police,events_10km,traveller_resources_10km,classes_workshops_10km,casinos_10km,nightlife_10km,concerts_shows_10km,spas_wellness_10km,shopping_10km,fun_games_10km,transportation_10km,food_drinks_10km,boat_tours_10km,tours_10km,outdoor_activities_10km,hotels_10km
1739,1739,Merry Island Lighthouse,"Lighthouses, Points of Interest & Landmarks, Sights & Landmarks","Halfmoon Bay, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g664811-d7066506-Reviews-Merry_Island_Lighthouse-Halfmoon_Bay_Sunshine_Coast_British_Columbia.html,3,1,0,0,60,49.51385,-123.90674,501970.4635,1151654.141,Sunshine Coast B,5929022,5923,Alberni-Clayoquot,2555,1380,1310,65,25,10,26803,32249,507,Vancouver International Airport,49.194722,-123.18388,Richmond,96179,2 hours 53 mins,173,812208,Sechelt Visitor Centre,49.470711,-123.76336,Sechelt,14269,13 mins,13,61,North Vancouver (City),49.32000409,-123.0740463,North Vancouver,44944,15,80496,2 hours 23 mins,143,14923,14 mins,14,1148,49.471696,-123.75446,STN 235 SECHELT,Sechelt,270,1 min,0,1350,49.512104,-123.90462,HALFMOON BAY FIRE HALL 1,Sunshine Coast B,14246,13 mins,13,1845,49.471107,-123.76417,SECHELT RCMP,Sechelt,0,1,0,0,0,1,4,5,0,0,4,7,16,21,80
1740,1740,Pat Gauthier Studio,"Points of Interest & Landmarks, Sights & Landmarks","Fort St. James, British Columbia V0J 1P0, ",https://www.tripadvisor.ca/Attraction_Review-g1096212-d6429506-Reviews-Pat_Gauthier_Studio-Fort_St_James_British_Columbia.html,3,1,0,0,79,53.03161,-122.39794,897683.733,1240961.939,Cariboo C,5941026,5917,Capital,1165,730,635,95,10,45,20467,29553,672,Quesnel Airport,53.026111,-122.51027,Quesnel,8408,9 mins,9,812222,Quesnel Visitor Centre,52.976032,-122.49106,Quesnel,12440,13 mins,13,30,Quesnel,52.98008968,-122.4856648,Quesnel,10794,30,13103,13 mins,13,12347,13 mins,13,1138,52.975813,-122.49259,STN 538 QUESNEL,Quesnel,5025,5 mins,5,1257,53.020204,-122.46868,BARLOW CREEK FIRE DEPT,Cariboo C,12369,12 mins,12,1837,52.975825,-122.49209,QUESNEL RCMP,Quesnel,0,1,0,0,0,1,0,3,0,0,2,2,4,5,20
1741,1741,Or Gallery,"Points of Interest & Landmarks, Sights & Landmarks","Vancouver, British Columbia V6B 2R1, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d4959457-Reviews-Or_Gallery-Vancouver_British_Columbia.html,0,5,0,0,8072,49.28145,-123.11223,478189.2584,1210241.167,Vancouver,5915022,5917,Capital,571600,330480,310640,19840,11055,470,23682,36605,507,Vancouver International Airport,49.194722,-123.18388,Richmond,14378,26 mins,26,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,978,4 mins,4,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,2053,6 mins,6,2173,10 mins,10,2023,49.281236,-123.12903,ANNEX 242 ST. PAULS HOSPITAL,Vancouver,531,2 mins,2,1596,49.278033,-123.11734,VANCOUVER CITY FIRE DEPT HALL 8,Vancouver,354,2 mins,2,1936,49.281755,-123.11063,VANCOUVER COMMUNITY COLLEGE,Vancouver,2,11,17,6,141,60,116,203,115,47,74,88,214,241,358
1742,1742,Jeffrey Boone Gallery,"Points of Interest & Landmarks, Sights & Landmarks","Vancouver, British Columbia V6A 4H3, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d4854623-Reviews-Jeffrey_Boone_Gallery-Vancouver_British_Columbia.html,0,5,0,0,8133,49.2826,-123.10394,478341.5893,1210839.15,Vancouver,5915022,5931,Squamish-Lillooet,571600,330480,310640,19840,11055,470,23682,36605,507,Vancouver International Airport,49.194722,-123.18388,Richmond,14267,28 mins,28,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,1035,3 mins,3,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,2379,7 mins,6,1570,5 mins,5,1173,49.282261,-123.08858,STN 248 VANCOUVER-POWELL ST,Vancouver,424,2 mins,2,1648,49.283441,-123.09999,VANCOUVER CITY FIRE DEPT HALL 2,Vancouver,171,1 min,1,1923,49.281193,-123.10386,DOWNTOWN EASTSIDE NEIGHBOURHOOD COMMUNITY POLICING,Vancouver,2,11,17,6,141,60,116,203,116,47,74,88,214,242,358
1743,1743,Marion Scott Gallery,"Points of Interest & Landmarks, Sights & Landmarks","Vancouver, British Columbia V6H 3G5, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d4787576-Reviews-Marion_Scott_Gallery-Vancouver_British_Columbia.html,0,5,0,0,7713,49.26398,-123.13877,476171.2314,1208388.442,Vancouver,5915022,5931,Squamish-Lillooet,571600,330480,310640,19840,11055,470,23682,36605,507,Vancouver International Airport,49.194722,-123.18388,Richmond,11195,19 mins,19,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,3375,9 mins,8,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,2246,6 mins,6,1510,5 mins,5,1198,49.263513,-123.11833,DISPATCH REGION 2,Vancouver,230,1 min,1,1601,49.262872,-123.1377,VANCOUVER CITY FIRE DEPT HALL 4,Vancouver,1249,5 mins,5,1928,49.271816,-123.13524,GRANVILLE ISLAND COMMUNITY POLICING,Vancouver,2,11,17,6,141,60,116,204,115,47,73,88,213,240,358
1744,1744,Winsor Gallery,"Points of Interest & Landmarks, Sights & Landmarks","Vancouver, British Columbia V5T 1A6, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d4787405-Reviews-Winsor_Gallery-Vancouver_British_Columbia.html,0,5,0,0,8069,49.26884,-123.09873,476829.4741,1211280.879,Vancouver,5915022,5915,Greater Vancouver,571600,330480,310640,19840,11055,470,23682,36605,507,Vancouver International Airport,49.194722,-123.18388,Richmond,13408,26 mins,26,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,3436,10 mins,10,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,1309,4 mins,4,1203,4 mins,4,1996,49.264938,-123.10883,STN 261 VANCOUVER-W 7TH,Vancouver,1289,5 mins,5,1600,49.260069,-123.1034,VANCOUVER CITY FIRE DEPT HALL 3,Vancouver,1428,4 mins,4,2003,49.266429,-123.11399,VANCOUVER HEADQUATERS,Vancouver,2,11,17,6,141,60,116,204,117,47,74,88,216,246,361
1745,1745,Ayden Gallery,"Points of Interest & Landmarks, Sights & Landmarks","Vancouver, British Columbia V6B 6N9, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d4787390-Reviews-Ayden_Gallery-Vancouver_British_Columbia.html,0,5,0,0,8070,49.28089,-123.10649,478144.1499,1210661.372,Vancouver,5915022,5915,Greater Vancouver,571600,330480,310640,19840,11055,470,23682,36605,507,Vancouver International Airport,49.194722,-123.18388,Richmond,14067,28 mins,28,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,1132,5 mins,5,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,2179,6 mins,6,1727,6 mins,6,1173,49.282261,-123.08858,STN 248 VANCOUVER-POWELL ST,Vancouver,780,4 mins,4,1648,49.283441,-123.09999,VANCOUVER CITY FIRE DEPT HALL 2,Vancouver,194,1 min,1,1920,49.280321,-123.10391,CHINATOWN COMMUNITY POLICING,Vancouver,2,11,17,6,141,60,116,203,116,47,74,88,214,242,358
1746,1746,Grunt Gallery,"Points of Interest & Landmarks, Sights & Landmarks","Vancouver, British Columbia V5T 4R8, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d4787388-Reviews-Grunt_Gallery-Vancouver_British_Columbia.html,0,5,0,0,8070,49.26677,-123.09717,476604.3211,1211403.849,Vancouver,5915022,5939,Columbia-Shuswap,571600,330480,310640,19840,11055,470,23682,36605,507,Vancouver International Airport,49.194722,-123.18388,Richmond,13302,26 mins,26,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,3637,10 mins,10,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,1511,5 mins,5,1095,4 mins,4,1996,49.264938,-123.10883,STN 261 VANCOUVER-W 7TH,Vancouver,1183,5 mins,5,1600,49.260069,-123.1034,VANCOUVER CITY FIRE DEPT HALL 3,Vancouver,1128,4 mins,4,1931,49.262359,-123.08928,MOUNT PLEASANT COMMUNITY POLICING,Vancouver,2,11,17,6,141,60,116,204,118,47,74,88,216,246,361
1747,1747,Bau-Xi Gallery,"Points of Interest & Landmarks, Sights & Landmarks","Vancouver, British Columbia V6H 3J9, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d4787376-Reviews-Bau_Xi_Gallery-Vancouver_British_Columbia.html,0,5,0,0,7712,49.2585,-123.13918,475561.6298,1208383.196,Vancouver,5915022,5947,Skeena-Queen Charlotte,571600,330480,310640,19840,11055,470,23682,36605,507,Vancouver International Airport,49.194722,-123.18388,Richmond,10637,17 mins,17,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,4172,10 mins,10,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,3415,9 mins,9,1388,3 mins,3,1170,49.259705,-123.15277,STN 243 VANCOUVER-ARBUTUS ST,Vancouver,593,3 mins,3,1601,49.262872,-123.1377,VANCOUVER CITY FIRE DEPT HALL 4,Vancouver,1864,7 mins,7,1928,49.271816,-123.13524,GRANVILLE ISLAND COMMUNITY POLICING,Vancouver,2,11,17,6,141,60,116,204,115,47,73,88,213,241,359
1748,1748,"Chosin Pottery, Inc. Gallery","Points of Interest & Landmarks, Sights & Landmarks","Metchosin, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g3579450-d4461476-Reviews-Chosin_Pottery_Inc_Gallery-Metchosin_Victoria_Capital_Regional_District_Vancouve.html,2,3,0,0,2045,48.382607,-123.5285,377298.4286,1183432.091,Metchosin,5917042,5947,Skeena-Queen Charlotte,4690,2705,2625,75,60,20,31620,43769,464,Victoria International Airport,48.646944,-123.42583,North Saanich,39197,42 mins,42,812182,Sooke Visitor Centre,48.397486,-123.71108,Sooke,18493,21 mins,21,123,Colwood,48.4271392,-123.4854825,Colwood,14655,26,7274,9 mins,9,11236,16 mins,16,1182,48.451373,-123.51792,STN 109 LANGFORD/STN 199 VICDOC,Langford,685,1 min,1,1407,48.380627,-123.53504,METCHOSIN VOL FIRE DEPT,Metchosin,13043,16 mins,16,1865,48.447979,-123.49497,WESTSHORE RCMP,Langford,0,4,7,1,25,13,38,85,31,22,37,66,142,135,194
1749,1749,Cattail Creations,"Points of Interest & Landmarks, Sights & Landmarks","Roberts Creek, British Columbia V0N 2W4, ",https://www.tripadvisor.ca/Attraction_Review-g800378-d4137001-Reviews-Cattail_Creations-Roberts_Creek_Sunshine_Coast_British_Columbia.html,1,2,0,0,274,49.41594,-123.60771,491780.7734,1173678.446,Sunshine Coast D,5929024,5943,Mount Waddington,3305,1880,1840,35,45,15,26533,36534,507,Vancouver International Airport,49.194722,-123.18388,Richmond,67263,2 hours 25 mins,145,812195,Gibsons Visitor Centre,49.401938,-123.50502,Gibsons,8460,11 mins,11,61,North Vancouver (City),49.32000409,-123.0740463,North Vancouver,44944,15,51580,1 hour 54 mins,114,8007,9 mins,9,1064,49.410308,-123.5132,STN 268 GIBSONS,Gibsons,3734,3 mins,3,1472,49.429693,-123.64914,ROBERTS CREEK VOL FIRE DEPT,Sunshine Coast D,7414,9 mins,9,1785,49.409222,-123.52104,GIBSONS RCMP,Gibsons,0,3,0,0,2,1,7,12,2,0,8,15,24,32,98
1750,1750,Unitarian Church of Vancouver,"Churches & Cathedrals, Sights & Landmarks","Vancouver, British Columbia V5Z 2T1, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d4131801-Reviews-Unitarian_Church_of_Vancouver-Vancouver_British_Columbia.html,0,5,0,0,7080,49.22693,-123.12754,472091.1532,1209372.884,Vancouver,5915022,5923,Alberni-Clayoquot,571600,330480,310640,19840,11055,470,23682,36605,507,Vancouver International Airport,49.194722,-123.18388,Richmond,7268,12 mins,12,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,8434,19 mins,19,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,5596,14 mins,14,2040,5 mins,5,1171,49.217165,-123.11757,STN 244 VANCOUVER-W 59TH,Vancouver,1158,2 mins,2,1627,49.217438,-123.12944,VANCOUVER CITY FIRE DEPT HALL 22,Vancouver,1732,4 mins,4,1952,49.234026,-123.11661,KERRISDALE OAKRIDGE MARPOLE COMMUNITY POLICING,Vancouver,2,11,17,6,141,60,116,204,116,47,73,88,214,245,363
1751,1751,ISKCON Saranagati,"Sacred & Religious Sites, Sights & Landmarks","Ashcroft, British Columbia VOK 1AO, ",https://www.tripadvisor.ca/Attraction_Review-g666346-d3334786-Reviews-ISKCON_Saranagati-Ashcroft_British_Columbia.html,3,1,0,0,40,50.724422,-121.28012,645496.0103,1332773.901,Ashcroft,5933019,5915,Greater Vancouver,1655,715,645,75,25,15,21460,31596,623,Kamloops Airport,50.7025,-120.44861,Kamloops,104085,1 hour 18 mins,78,814217,Cache Creek Tourist/Visitor Info Booth,50.813105,-121.32094,Cache Creek,11405,11 mins,11,36,Kamloops,50.65605598,-120.3639002,Kamloops,82832,8,89532,58 mins,58,1934,3 mins,3,1025,50.73557,-121.27688,STN 303 ASHCROFT,Ashcroft,73,1 min,0,1252,50.72367,-121.27942,ASHCROFT FIRE DEPT,Ashcroft,1236,3 mins,2,1753,50.73367,-121.28104,ASHCROFT RCMP,Ashcroft,0,2,1,0,1,0,0,1,0,0,0,0,1,4,16
1752,1752,George Mason's Heritage Home,"Historic Sites, Sights & Landmarks","Victoria, British Columbia V8V 3P3, ",https://www.tripadvisor.ca/Attraction_Review-g154945-d2141952-Reviews-George_Mason_s_Heritage_Home-Victoria_Victoria_Capital_Regional_District_Vancouve.html,2,3,0,0,1974,48.42765,-123.35811,382749.6003,1195886.097,Victoria,5917034,5939,Columbia-Shuswap,75390,45270,42960,2310,1290,115,24651,32322,464,Victoria International Airport,48.646944,-123.42583,North Saanich,26216,30 mins,30,812186,Victoria Visitor Centre,48.422869,-123.37023,Victoria,1861,7 mins,7,70,Victoria,48.42774286,-123.360174,Victoria,74996,11,891,3 mins,3,2375,8 mins,8,1179,48.420922,-123.37429,ANNEX 118 VICTORIA-FAIRFIELD,Victoria,1014,3 mins,3,1540,48.424911,-123.34798,VICTORIA FIRE DEPT HALL 1,Victoria,847,3 mins,3,1897,48.431074,-123.3599,VICTORIA,Victoria,0,5,8,1,25,14,39,93,32,22,39,67,146,139,192
1753,1753,Portlock Point Lighthouse,"Lighthouses, Sights & Landmarks","British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g154922-d298988-Reviews-Portlock_Point_Lighthouse-British_Columbia.html,3,1,0,0,34,54.136696,-124.63623,1015723.438,1088888.476,Bulkley-Nechako D,5951017,5917,Capital,1665,870,755,110,10,85,20216,30779,709,Smithers Airport,54.825277,-127.18277,Smithers,255502,3 hours 12 mins,192,812295,Fort St James Visitor Centre,54.439783,-124.25146,Fort St. James,54671,1 hour 6 mins,66,24,Prince George,53.91032183,-122.7091287,Prince George,81326,9,164521,2 hours 12 mins,132,36882,41 mins,41,1060,54.059362,-124.84863,STN 763 FRASER LAKE,Fraser Lake,22842,29 mins,29,1332,54.062553,-124.55186,FORT FRASER VOL FIRE DEPT,Bulkley-Nechako D,35951,39 mins,39,1782,54.055932,-124.84162,FRASER LAKE RCMP,Fraser Lake,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4
1754,1754,Big Bend Highway,"Scenic Drives, Sights & Landmarks, Outdoor Activities","British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g154922-d269426-Reviews-Big_Bend_Highway-British_Columbia.html,3,1,0,0,34,54.136696,-124.63623,1015723.438,1088888.476,Bulkley-Nechako D,5951017,5915,Greater Vancouver,1665,870,755,110,10,85,20216,30779,709,Smithers Airport,54.825277,-127.18277,Smithers,255502,3 hours 12 mins,192,812295,Fort St James Visitor Centre,54.439783,-124.25146,Fort St. James,54671,1 hour 6 mins,66,24,Prince George,53.91032183,-122.7091287,Prince George,81326,9,164521,2 hours 12 mins,132,36882,41 mins,41,1060,54.059362,-124.84863,STN 763 FRASER LAKE,Fraser Lake,22842,29 mins,29,1332,54.062553,-124.55186,FORT FRASER VOL FIRE DEPT,Bulkley-Nechako D,35951,39 mins,39,1782,54.055932,-124.84162,FRASER LAKE RCMP,Fraser Lake,0,0,0,0,0,0,0,0,0,0,0,1,1,7,4
1755,1862,The Whale Centre & Museum,"Speciality Museums, Dolphin & Whale Watching, Boat Tours & Water Sports, Tours, Outdoor Activities, Museums","Tofino, British Columbia V0R 2Z0, ",https://www.tripadvisor.ca/Attraction_Review-g154942-d1178381-Reviews-The_Whale_Centre_Museum-Tofino_Clayoquot_Sound_Vancouver_Island_British_Columbia.html,1,2,199,4.5,1178,49.15218,-125.90415,459542.8435,1006999.642,Tofino,5923025,5931,Squamish-Lillooet,1655,1055,1000,55,25,30,22696,30538,483,Tofino/Long Beach Airport,49.082222,-125.7725,Alberni-Clayoquot C,18391,20 mins,20,812183,Tofino Visitor Centre,49.152451,-125.90279,Tofino,213,1 min,1,71,Port Alberni,49.25064062,-124.8083803,Port Alberni,19329,22,124008,1 hour 48 mins,108,2168,4 mins,4,1194,49.139009,-125.8907,STN 136 TOFINO,Tofino,227,1 min,1,1219,49.152779,-125.90634,TOFINO FIRE DEPT,Tofino,118,1 min,1,1748,49.152806,-125.904,AHOUSAT RCMP,Tofino,0,1,1,0,2,0,8,9,1,1,2,47,51,62,73
1756,3290,PoCo Heritage Museum and Archives,"Historical & Heritage Tours, History Museums, Museums, Tours","Port Coquitlam, British Columbia V3C 2A5, ",https://www.tripadvisor.ca/Attraction_Review-g181777-d12453287-Reviews-PoCo_Heritage_Museum_and_Archives-Port_Coquitlam_British_Columbia.html,4,4,2,4.5,954,49.262085,-122.77981,477083.7971,1234524.679,Port Coquitlam,5915039,5919,Cowichan Valley,52230,30380,28905,1475,220,30,28403,36761,487,Boundary Bay Airport,49.073888,-123.0075,Delta,37895,42 mins,42,814218,Coquitlam Tourist/Visitor Info Booth,49.285746,-122.79203,Coquitlam,3678,9 mins,9,84,Port Coquitlam,49.25660054,-122.7598514,Port Coquitlam,51423,14,2494,4 mins,4,2449,5 mins,5,1124,49.259724,-122.79913,STN 263 PORT COQUITLAM,Coquitlam,2717,5 mins,5,1455,49.2469,-122.76312,PORT COQUITLAM FIRE RESCUE HALL 1,Port Coquitlam,2810,8 mins,8,1912,49.272906,-122.75561,PORT COQUITLAM COMMUNITY POLICING,Port Coquitlam,2,13,19,10,150,64,119,197,134,47,84,78,214,254,358
1757,3766,Royal BC Museum,"Speciality Museums, Museums","Victoria, British Columbia V8W 1A1, ",https://www.tripadvisor.ca/Attraction_Review-g154945-d186969-Reviews-Royal_BC_Museum-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_Briti.html,2,3,5368,4.5,1978,48.41994,-123.36771,381868.1539,1195206.427,Victoria,5917034,5921,Nanaimo,75390,45270,42960,2310,1290,115,24651,32322,464,Victoria International Airport,48.646944,-123.42583,North Saanich,26765,32 mins,32,812186,Victoria Visitor Centre,48.422869,-123.37023,Victoria,489,2 mins,2,70,Victoria,48.42774286,-123.360174,Victoria,74996,11,1250,4 mins,4,643,2 mins,2,1179,48.420922,-123.37429,ANNEX 118 VICTORIA-FAIRFIELD,Victoria,513,2 mins,2,1576,48.41765,-123.3672,VICTORIA FIRE DEPT HALL 2,Victoria,827,3 mins,3,1941,48.416107,-123.37389,JAMES BAY COMMUNITY POLICING,Victoria,0,5,8,1,25,14,39,93,32,22,39,69,148,142,193
1758,3767,Museum of Anthropology,"Speciality Museums, Museums","Vancouver, British Columbia V6T 1Z2, ",https://www.tripadvisor.ca/Attraction_Review-g154943-d155906-Reviews-Museum_of_Anthropology-Vancouver_British_Columbia.html,0,5,2784,4.5,6989,49.269157,-123.25896,476399.6562,1199616.995,Greater Vancouver A,5915020,5915,Greater Vancouver,10930,5600,5160,440,110,0,19591,40779,507,Vancouver International Airport,49.194722,-123.18388,Richmond,18570,28 mins,28,812211,Vancouver Visitor Centre,49.287673,-123.1153,Vancouver,11916,23 mins,23,63,Vancouver,49.26807895,-123.1140832,Vancouver,565905,1,11116,20 mins,20,2078,5 mins,5,1172,49.263651,-123.24385,STN 262 VANCOUVER-UBC,Greater Vancouver A,3562,6 mins,6,1594,49.258902,-123.23821,VANCOUVER CITY FIRE DEPT HALL 10,Greater Vancouver A,3620,6 mins,6,1860,49.258998,-123.23843,UNIVERSITY RCMP (UBC),Greater Vancouver A,2,12,17,5,134,57,109,200,103,44,77,88,213,226,349
1759,3768,Osoyoos Desert Model Railroad,"Speciality Museums, Museums","Osoyoos, British Columbia V0H 1V5, ",https://www.tripadvisor.ca/Attraction_Review-g181723-d672194-Reviews-Osoyoos_Desert_Model_Railroad-Osoyoos_Okanagan_Valley_British_Columbia.html,1,2,445,5,508,49.04068,-119.50054,468977.5407,1475105.515,Osoyoos,5907005,5917,Capital,4645,1840,1730,110,30,10,21269,27811,544,Penticton Regional Airport,49.4625,-119.60222,Penticton,58484,48 mins,48,812395,British Columbia Visitor Centre @ Osoyoos,49.035729,-119.47837,Osoyoos,1960,2 mins,2,40,Penticton,49.49326339,-119.5859191,Penticton,32542,17,62908,54 mins,54,2392,3 mins,3,1115,49.033639,-119.47439,STN 328 OSOYOOS,Osoyoos,2880,3 mins,3,1441,49.032669,-119.46768,OSOYOOS FIRE DEPT,Osoyoos,2355,3 mins,3,1823,49.033599,-119.47487,OSOYOOS RCMP,Osoyoos,0,2,1,0,1,0,5,6,2,1,69,5,16,18,76
1760,3769,Squamish Lil'wat Cultural Centre,"History Museums, Museums","Whistler, British Columbia V0N 1B0, ",https://www.tripadvisor.ca/Attraction_Review-g154948-d1009660-Reviews-Squamish_Lil_wat_Cultural_Centre-Whistler_British_Columbia.html,1,2,692,4.5,1428,50.118687,-122.94741,571692.1217,1218220.799,Whistler,5931020,5917,Capital,9245,6925,6555,365,60,20,29550,39221,507,Vancouver International Airport,49.194722,-123.18388,Richmond,136514,2 hours 4 mins,124,812212,Whistler Visitor Centre,50.11596,-122.95584,Whistler,1223,3 mins,3,61,North Vancouver (City),49.32000409,-123.0740463,North Vancouver,44944,15,120831,1 hour 33 mins,93,2126,4 mins,4,1187,50.122201,-122.96066,STN 224 WHISTLER,Whistler,1337,3 mins,3,1548,50.116764,-122.95406,WHISTLER FIRE DEPT HEAD OFFICE,Whistler,1331,3 mins,3,1866,50.11671,-122.9541,WHISTLER RCMP,Whistler,0,4,4,0,15,0,20,12,18,5,8,11,58,82,109
1761,3770,The Museum at Campbell River,"History Museums, Museums","Campbell River, British Columbia V9W 2B7, ",https://www.tripadvisor.ca/Attraction_Review-g181792-d185744-Reviews-The_Museum_at_Campbell_River-Campbell_River_Vancouver_Island_British_Columbia.html,1,2,294,4.5,155,50.01546,-125.23554,555799.4355,1054788.901,Campbell River,5924034,5926,Comox Valley,29370,15625,14235,1390,90,760,24151,32300,566,Campbell River Airport,49.950833,-125.27083,Campbell River,10298,14 mins,14,811941,Campbell River Visitor Centre,50.027318,-125.24536,Campbell River,1565,4 mins,4,73,Courtenay,49.69162064,-124.9981923,Courtenay,19803,21,50608,38 mins,38,1106,2 mins,2,1034,50.011371,-125.24278,STN 108 CAMPBELL RIVER,Campbell River,1857,5 mins,5,1203,50.02751,-125.24892,CAMPBELL RIVER FIRE DEPT HALL 1,Campbell River,2313,5 mins,5,2013,50.002243,-125.24647,CAMPBELL RIVER RCMP,Campbell River,0,1,0,0,1,2,1,4,4,2,3,41,50,58,60
1762,3771,Ucluelet Aquarium,"Speciality Museums, Museums","Ucluelet, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g183794-d1086515-Reviews-Ucluelet_Aquarium-Ucluelet_Barkley_Sound_Vancouver_Island_British_Columbia.html,1,2,629,4.5,330,48.943268,-125.54582,436440.0335,1033316.08,Ucluelet,5923019,5915,Greater Vancouver,1485,1015,945,70,10,55,25277,30806,483,Tofino/Long Beach Airport,49.082222,-125.7725,Alberni-Clayoquot C,25158,24 mins,24,812184,Ucluelet Visitor Centre,49.042819,-125.67398,Alberni-Clayoquot C,16377,15 mins,15,71,Port Alberni,49.25064062,-124.8083803,Port Alberni,19329,22,99548,1 hour 28 mins,88,1465,3 mins,3,1166,48.94542,-125.56239,STN 134 UCLUELET,Ucluelet,378,1 min,1,1220,48.940277,-125.54513,UCLUELET FIRE DEPT,Ucluelet,152,1 min,1,1859,48.943617,-125.54771,UCLUELET RCMP,Ucluelet,0,2,0,0,1,0,5,5,0,0,0,36,36,44,56
1763,3772,Miniature World,"Children's Museums, Speciality Museums, Museums","Victoria, British Columbia, ",https://www.tripadvisor.ca/Attraction_Review-g154945-d155912-Reviews-Miniature_World-Victoria_Victoria_Capital_Regional_District_Vancouver_Island_Briti.html,2,3,820,4.5,1975,48.422394,-123.3668,382142.7764,1195263.753,Victoria,5917034,5953,Fraser-Fort George,75390,45270,42960,2310,1290,115,24651,32322,464,Victoria International Airport,48.646944,-123.42583,North Saanich,26564,32 mins,32,812186,Victoria Visitor Centre,48.422869,-123.37023,Victoria,405,2 mins,2,70,Victoria,48.42774286,-123.360174,Victoria,74996,11,1046,4 mins,4,907,3 mins,3,1179,48.420922,-123.37429,ANNEX 118 VICTORIA-FAIRFIELD,Victoria,710,3 mins,3,1576,48.41765,-123.3672,VICTORIA FIRE DEPT HALL 2,Victoria,1145,4 mins,4,1941,48.416107,-123.37389,JAMES BAY COMMUNITY POLICING,Victoria,0,5,8,1,25,14,39,93,32,22,39,69,148,142,193
